id_student,code_module,code_presentation,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_score,total_clicks,active_days
617318,FFF,2014B,0-35,0,60,Y,Pass,87.83333333333333,5227.0,172.0
617343,FFF,2014B,0-35,0,90,N,Withdrawn,76.0,833.0,50.0
617358,FFF,2014B,0-35,0,60,Y,Withdrawn,90.83333333333333,1478.0,54.0
617382,FFF,2014B,0-35,0,60,N,Pass,87.91666666666667,5503.0,144.0
617406,FFF,2014B,0-35,0,60,N,Withdrawn,,78.0,2.0
617437,FFF,2014B,0-35,0,60,N,Withdrawn,82.33333333333333,776.0,46.0
617534,FFF,2014B,35-55,0,60,Y,Pass,77.75,3276.0,108.0
617535,FFF,2014B,0-35,0,60,N,Fail,36.0,413.0,10.0
617540,FFF,2014B,0-35,0,60,N,Fail,,157.0,11.0
617543,FFF,2014B,0-35,0,120,N,Withdrawn,71.75,675.0,37.0
617557,FFF,2014B,0-35,0,60,N,Withdrawn,,,
617564,FFF,2014B,35-55,0,60,N,Fail,43.0,121.0,4.0
617638,FFF,2014B,0-35,0,60,N,Withdrawn,,50.0,5.0
617647,FFF,2014B,0-35,0,120,N,Withdrawn,,,
617678,FFF,2014B,0-35,0,60,N,Pass,80.58333333333333,3312.0,92.0
617734,FFF,2014B,0-35,0,60,N,Pass,69.0909090909091,2487.0,88.0
617740,FFF,2014B,0-35,0,60,N,Pass,84.61904761904762,3946.0,171.0
617751,FFF,2014B,0-35,0,60,N,Pass,77.83333333333333,2346.0,90.0
617805,FFF,2014B,0-35,0,60,N,Pass,85.75,7724.0,184.0
617824,FFF,2014B,0-35,0,60,N,Withdrawn,,17.0,3.0
617829,FFF,2014B,0-35,0,60,Y,Pass,82.75,2229.0,64.0
617847,FFF,2014B,0-35,0,90,Y,Withdrawn,,97.0,6.0
617868,FFF,2014B,0-35,0,120,Y,Pass,89.08333333333333,2575.0,109.0
617945,FFF,2014B,0-35,0,120,N,Fail,,17.0,4.0
617965,FFF,2014B,0-35,0,60,N,Pass,75.75,3337.0,105.0
617976,FFF,2014B,0-35,0,60,N,Pass,83.33333333333333,5775.0,166.0
617998,FFF,2014B,35-55,0,60,N,Pass,72.5,5667.0,148.0
618004,FFF,2014B,0-35,0,60,N,Pass,85.33333333333333,7604.0,166.0
618005,FFF,2014B,0-35,0,60,N,Pass,81.58333333333333,3631.0,132.0
618015,FFF,2014B,0-35,0,60,N,Pass,76.5,2637.0,88.0
618124,FFF,2014B,0-35,0,60,N,Withdrawn,46.833333333333336,841.0,56.0
618216,FFF,2014B,0-35,0,60,N,Pass,70.66666666666667,2911.0,129.0
618279,FFF,2014B,0-35,0,90,N,Fail,38.0,615.0,21.0
618280,FFF,2014B,35-55,0,60,N,Pass,90.75,4401.0,191.0
618293,FFF,2014B,0-35,0,60,N,Pass,73.91666666666667,2216.0,87.0
618390,FFF,2014B,0-35,0,75,N,Fail,79.66666666666667,1322.0,40.0
618397,FFF,2014B,0-35,0,60,N,Pass,78.5,2546.0,82.0
618412,FFF,2014B,0-35,0,60,N,Pass,77.66666666666667,3306.0,151.0
618513,FFF,2014B,0-35,0,60,N,Pass,70.42857142857143,2630.0,80.0
618519,FFF,2014B,35-55,0,60,N,Pass,78.58333333333333,6392.0,160.0
618590,FFF,2014B,0-35,0,90,Y,Pass,75.93333333333334,1222.0,51.0
618642,FFF,2014B,35-55,0,90,N,Withdrawn,,,
618662,FFF,2014B,0-35,0,60,N,Withdrawn,83.0,2991.0,104.0
618665,FFF,2014B,0-35,0,90,N,Fail,59.2,2951.0,48.0
618667,FFF,2014B,0-35,0,60,N,Fail,66.25,918.0,55.0
618684,FFF,2014B,0-35,0,60,N,Withdrawn,,,
618744,FFF,2014B,0-35,0,90,Y,Withdrawn,98.0,4145.0,64.0
618843,FFF,2014B,0-35,0,60,N,Withdrawn,,11.0,1.0
618848,FFF,2014B,0-35,0,60,N,Withdrawn,,,
618875,FFF,2014B,0-35,0,60,N,Pass,72.71428571428571,5094.0,148.0
618903,FFF,2014B,0-35,0,120,N,Withdrawn,90.0,469.0,16.0
618914,FFF,2014B,0-35,0,60,Y,Pass,90.5,6386.0,171.0
618925,FFF,2014B,0-35,0,60,N,Fail,,2.0,1.0
618942,FFF,2014B,0-35,0,90,N,Withdrawn,72.0,819.0,47.0
619001,FFF,2014B,0-35,0,120,N,Withdrawn,80.8,1567.0,57.0
619112,FFF,2014B,0-35,0,60,N,Withdrawn,90.0,276.0,12.0
619118,FFF,2014B,0-35,0,60,N,Fail,70.0,709.0,34.0
619204,FFF,2014B,0-35,0,90,N,Withdrawn,63.333333333333336,1215.0,56.0
619205,FFF,2014B,0-35,0,60,N,Withdrawn,,,
619341,FFF,2014B,0-35,0,60,N,Pass,79.5,6798.0,162.0
619410,FFF,2014B,0-35,0,90,N,Pass,71.25,2498.0,131.0
619461,FFF,2014B,0-35,0,60,N,Distinction,92.08333333333333,3723.0,106.0
619887,FFF,2014B,0-35,0,180,N,Withdrawn,,13.0,1.0
619921,FFF,2014B,0-35,0,120,N,Withdrawn,79.0,2124.0,62.0
619974,FFF,2014B,35-55,0,60,Y,Withdrawn,77.25,3533.0,87.0
620004,FFF,2014B,0-35,0,60,Y,Withdrawn,67.0,983.0,52.0
620081,FFF,2014B,0-35,0,60,N,Pass,83.83333333333333,1198.0,56.0
620112,FFF,2014B,0-35,0,60,N,Withdrawn,74.0,979.0,36.0
620200,FFF,2014B,0-35,0,60,N,Pass,84.5,1479.0,61.0
620277,FFF,2014B,0-35,0,75,N,Fail,81.4,1598.0,102.0
620320,FFF,2014B,0-35,0,120,Y,Fail,65.66666666666667,1132.0,35.0
620337,FFF,2014B,35-55,0,120,N,Withdrawn,59.142857142857146,5791.0,124.0
620356,FFF,2014B,0-35,0,90,N,Withdrawn,,10.0,1.0
620364,FFF,2014B,0-35,0,60,N,Withdrawn,,,
620399,FFF,2014B,0-35,0,60,N,Fail,84.0,257.0,8.0
620423,FFF,2014B,0-35,0,60,N,Fail,54.333333333333336,463.0,29.0
620430,FFF,2014B,0-35,0,90,N,Withdrawn,,3.0,1.0
620473,FFF,2014B,0-35,0,60,Y,Pass,81.75,4458.0,151.0
620498,FFF,2014B,0-35,0,90,Y,Fail,22.0,358.0,16.0
620801,FFF,2014B,0-35,0,120,N,Pass,78.0,1603.0,66.0
620819,FFF,2014B,0-35,0,60,N,Pass,82.3076923076923,4746.0,144.0
620933,FFF,2014B,0-35,0,60,N,Fail,30.0,90.0,8.0
621345,FFF,2014B,0-35,0,60,N,Pass,66.0,1311.0,56.0
621370,FFF,2014B,0-35,0,60,N,Fail,61.0,350.0,28.0
621433,FFF,2014B,0-35,0,60,N,Fail,66.4,1527.0,45.0
621436,FFF,2014B,0-35,0,60,N,Pass,77.16666666666667,1493.0,34.0
621441,FFF,2014B,35-55,0,90,N,Pass,72.5,5867.0,133.0
621464,FFF,2014B,0-35,0,120,N,Fail,63.0,733.0,19.0
621475,FFF,2014B,0-35,0,120,N,Pass,75.91666666666667,5635.0,147.0
621531,FFF,2014B,0-35,0,120,N,Pass,85.27272727272727,1617.0,69.0
621580,FFF,2014B,0-35,0,60,N,Pass,60.63636363636363,3695.0,92.0
621675,FFF,2014B,0-35,0,120,N,Withdrawn,,3.0,1.0
621682,FFF,2014B,35-55,0,60,N,Fail,,44.0,7.0
621690,FFF,2014B,0-35,0,60,N,Fail,84.0,364.0,17.0
621696,FFF,2014B,35-55,0,90,N,Pass,74.23809523809524,14687.0,234.0
621698,FFF,2014B,0-35,0,60,N,Fail,,,
621722,FFF,2014B,0-35,0,90,N,Pass,80.66666666666667,4067.0,164.0
621741,FFF,2014B,0-35,0,60,N,Fail,,14.0,2.0
621881,FFF,2014B,0-35,0,60,N,Pass,72.25,1833.0,83.0
621909,FFF,2014B,0-35,0,120,N,Withdrawn,,93.0,5.0
621952,FFF,2014B,0-35,0,60,N,Pass,75.16666666666667,2026.0,61.0
621971,FFF,2014B,0-35,0,60,N,Pass,75.0,5012.0,168.0
621990,FFF,2014B,0-35,0,60,N,Withdrawn,,14.0,2.0
621998,FFF,2014B,0-35,0,60,N,Pass,79.58333333333333,3285.0,105.0
622038,FFF,2014B,35-55,0,150,N,Withdrawn,,,
622096,FFF,2014B,35-55,0,60,Y,Distinction,85.13333333333334,2106.0,100.0
622130,FFF,2014B,0-35,0,120,N,Fail,68.25,804.0,18.0
622164,FFF,2014B,0-35,0,60,N,Withdrawn,,,
622218,FFF,2014B,0-35,0,60,N,Withdrawn,52.0,1443.0,45.0
622239,FFF,2014B,0-35,0,90,N,Withdrawn,,,
622278,FFF,2014B,0-35,0,90,N,Pass,77.91666666666667,1559.0,77.0
622374,FFF,2014B,35-55,0,60,N,Distinction,93.0952380952381,19928.0,272.0
622392,FFF,2014B,0-35,0,120,N,Fail,73.0,1101.0,46.0
622430,FFF,2014B,0-35,0,120,N,Fail,63.0,2865.0,110.0
622442,FFF,2014B,0-35,0,60,N,Pass,67.58333333333333,3348.0,140.0
622639,FFF,2014B,0-35,0,90,N,Withdrawn,71.0,1419.0,66.0
622686,FFF,2014B,0-35,0,60,N,Distinction,87.16666666666667,4585.0,145.0
622701,FFF,2014B,0-35,0,90,Y,Pass,79.27272727272727,2332.0,142.0
622859,FFF,2014B,0-35,0,60,N,Pass,71.75,1798.0,71.0
622894,FFF,2014B,0-35,0,60,N,Withdrawn,,8.0,2.0
622897,FFF,2014B,0-35,0,90,N,Withdrawn,,159.0,3.0
622899,FFF,2014B,35-55,0,90,N,Withdrawn,92.0,1799.0,49.0
622918,FFF,2014B,0-35,0,60,Y,Withdrawn,66.0,512.0,18.0
622935,FFF,2014B,0-35,0,60,N,Pass,81.04761904761905,7653.0,204.0
622976,FFF,2014B,0-35,0,60,N,Pass,84.11764705882354,14890.0,259.0
623138,FFF,2014B,0-35,0,60,N,Fail,,6.0,1.0
623180,FFF,2014B,0-35,0,90,N,Pass,66.0,650.0,32.0
623232,FFF,2014B,0-35,0,60,Y,Withdrawn,,,
623263,FFF,2014B,0-35,0,120,N,Fail,61.333333333333336,523.0,18.0
623314,FFF,2014B,35-55,0,90,N,Distinction,97.33333333333333,6207.0,158.0
623326,FFF,2014B,0-35,0,60,N,Withdrawn,,167.0,13.0
623352,FFF,2014B,0-35,0,150,N,Withdrawn,68.0,545.0,26.0
623366,FFF,2014B,0-35,0,60,N,Withdrawn,76.66666666666667,756.0,23.0
623419,FFF,2014B,0-35,0,90,N,Fail,64.0,295.0,14.0
623433,FFF,2014B,0-35,0,60,N,Pass,70.45454545454545,2773.0,86.0
623438,FFF,2014B,35-55,0,60,N,Pass,73.83333333333333,3658.0,132.0
623456,FFF,2014B,0-35,0,90,N,Fail,83.0,581.0,33.0
623474,FFF,2014B,0-35,0,60,N,Fail,88.0,352.0,26.0
623496,FFF,2014B,0-35,0,60,N,Fail,62.27272727272727,1213.0,82.0
623537,FFF,2014B,35-55,0,60,N,Pass,79.41666666666667,2855.0,104.0
623542,FFF,2014B,0-35,0,90,Y,Fail,88.0,848.0,37.0
623554,FFF,2014B,0-35,0,60,N,Fail,59.0,3493.0,111.0
623568,FFF,2014B,0-35,0,60,N,Withdrawn,,193.0,13.0
623579,FFF,2014B,0-35,0,60,N,Pass,76.75,2540.0,55.0
623687,FFF,2014B,0-35,0,90,N,Pass,79.0,3763.0,106.0
623786,FFF,2014B,0-35,0,90,N,Fail,57.0,36.0,5.0
623917,FFF,2014B,35-55,0,120,N,Withdrawn,60.333333333333336,1312.0,99.0
623924,FFF,2014B,0-35,0,60,N,Distinction,93.25,4743.0,183.0
623939,FFF,2014B,0-35,0,60,N,Withdrawn,,,
623948,FFF,2014B,0-35,0,60,N,Pass,84.33333333333333,8191.0,169.0
624014,FFF,2014B,0-35,0,120,N,Fail,89.0,551.0,59.0
624056,FFF,2014B,0-35,0,60,N,Withdrawn,,131.0,2.0
624152,FFF,2014B,0-35,0,120,N,Fail,71.2,1460.0,67.0
624178,FFF,2014B,0-35,0,90,N,Pass,75.5,1565.0,77.0
624187,FFF,2014B,0-35,0,60,N,Withdrawn,47.0,1303.0,45.0
624197,FFF,2014B,0-35,0,60,N,Pass,84.25,4727.0,180.0
624243,FFF,2014B,0-35,0,90,Y,Withdrawn,,,
624259,FFF,2014B,0-35,0,60,N,Fail,,11.0,1.0
624344,FFF,2014B,0-35,0,60,N,Pass,80.5,2108.0,62.0
624376,FFF,2014B,0-35,0,60,N,Withdrawn,88.0,675.0,13.0
624499,FFF,2014B,0-35,0,90,N,Fail,70.08333333333333,3550.0,91.0
624556,FFF,2014B,0-35,0,60,N,Fail,65.33333333333333,1655.0,53.0
624586,FFF,2014B,0-35,0,60,N,Pass,81.66666666666667,1521.0,99.0
624591,FFF,2014B,0-35,0,120,N,Pass,63.166666666666664,3075.0,98.0
624718,FFF,2014B,0-35,0,60,N,Withdrawn,,165.0,11.0
624751,FFF,2014B,0-35,0,60,N,Pass,77.25,3618.0,130.0
624763,FFF,2014B,35-55,0,60,N,Pass,77.0,5768.0,134.0
624772,FFF,2014B,0-35,0,60,N,Withdrawn,73.5,485.0,9.0
624773,FFF,2014B,0-35,0,60,N,Pass,82.08333333333333,3374.0,116.0
624946,FFF,2014B,0-35,0,120,N,Pass,81.0,3422.0,117.0
624959,FFF,2014B,0-35,0,60,N,Withdrawn,,,
624967,FFF,2014B,35-55,0,60,N,Withdrawn,83.5,1721.0,41.0
624975,FFF,2014B,0-35,0,60,N,Withdrawn,69.0,259.0,14.0
624981,FFF,2014B,0-35,0,120,N,Pass,69.25,1207.0,51.0
625004,FFF,2014B,0-35,0,60,N,Fail,74.0,518.0,32.0
625034,FFF,2014B,0-35,0,120,N,Withdrawn,62.666666666666664,1663.0,79.0
625043,FFF,2014B,0-35,0,60,N,Withdrawn,,482.0,4.0
625073,FFF,2014B,0-35,0,60,N,Fail,,9.0,1.0
625075,FFF,2014B,0-35,0,60,N,Fail,57.54545454545455,1460.0,34.0
625182,FFF,2014B,0-35,0,60,N,Withdrawn,94.0,280.0,9.0
625191,FFF,2014B,0-35,0,90,N,Distinction,86.83333333333333,3030.0,126.0
625229,FFF,2014B,0-35,0,60,N,Withdrawn,,,
625291,FFF,2014B,0-35,0,60,N,Pass,71.0,1922.0,72.0
625303,FFF,2014B,0-35,0,60,N,Pass,81.36363636363636,4062.0,133.0
625306,FFF,2014B,0-35,0,60,N,Pass,78.16666666666667,4833.0,174.0
625341,FFF,2014B,35-55,0,120,N,Withdrawn,,,
625349,FFF,2014B,0-35,0,60,N,Pass,82.33333333333333,3258.0,100.0
625361,FFF,2014B,0-35,0,60,N,Fail,27.0,660.0,25.0
625373,FFF,2014B,0-35,0,120,N,Withdrawn,,8.0,2.0
625394,FFF,2014B,0-35,0,60,N,Fail,72.6,1264.0,49.0
625406,FFF,2014B,35-55,0,60,N,Pass,85.33333333333333,7877.0,164.0
625500,FFF,2014B,0-35,0,60,N,Fail,68.0,111.0,2.0
625536,FFF,2014B,0-35,0,60,N,Pass,84.33333333333333,5385.0,121.0
625548,FFF,2014B,0-35,0,60,N,Pass,71.08333333333333,2636.0,105.0
625566,FFF,2014B,0-35,0,60,N,Distinction,91.83333333333333,5385.0,192.0
625588,FFF,2014B,0-35,0,60,N,Pass,75.83333333333333,3335.0,106.0
625609,FFF,2014B,0-35,0,60,N,Withdrawn,86.4,2621.0,94.0
625642,FFF,2014B,0-35,0,60,N,Fail,88.0,158.0,18.0
625667,FFF,2014B,0-35,0,60,N,Withdrawn,,80.0,3.0
625753,FFF,2014B,0-35,0,120,N,Distinction,88.41666666666667,4009.0,157.0
625793,FFF,2014B,0-35,0,90,N,Withdrawn,62.0,463.0,14.0
625794,FFF,2014B,0-35,0,120,N,Pass,84.5,1394.0,59.0
625800,FFF,2014B,0-35,0,60,N,Withdrawn,82.0,509.0,26.0
625812,FFF,2014B,0-35,0,60,Y,Withdrawn,,572.0,13.0
625828,FFF,2014B,0-35,0,60,N,Withdrawn,62.5,610.0,32.0
625885,FFF,2014B,0-35,0,60,N,Withdrawn,,,
625903,FFF,2014B,0-35,0,90,N,Withdrawn,80.71428571428571,468.0,42.0
625977,FFF,2014B,0-35,0,60,N,Fail,68.25,2504.0,75.0
625986,FFF,2014B,0-35,0,120,N,Withdrawn,,6.0,1.0
625995,FFF,2014B,0-35,0,90,N,Fail,66.0,432.0,30.0
626047,FFF,2014B,0-35,0,60,Y,Withdrawn,,,
626103,FFF,2014B,35-55,0,60,N,Pass,85.66666666666667,11279.0,253.0
626128,FFF,2014B,0-35,0,60,N,Distinction,89.33333333333333,4431.0,185.0
626174,FFF,2014B,0-35,0,60,Y,Withdrawn,,11.0,2.0
626198,FFF,2014B,0-35,0,120,Y,Pass,69.08333333333333,1613.0,78.0
626231,FFF,2014B,0-35,0,90,N,Pass,76.91666666666667,3519.0,98.0
626259,FFF,2014B,0-35,0,60,N,Pass,65.0,1272.0,34.0
626281,FFF,2014B,0-35,0,90,Y,Withdrawn,,,
626320,FFF,2014B,0-35,0,60,N,Withdrawn,,15.0,4.0
626326,FFF,2014B,35-55,0,60,N,Distinction,85.75,6177.0,151.0
626349,FFF,2014B,0-35,0,90,N,Withdrawn,64.4,1556.0,74.0
626403,FFF,2014B,0-35,0,60,N,Withdrawn,84.0,433.0,26.0
626419,FFF,2014B,0-35,0,60,N,Distinction,92.25,4177.0,142.0
626422,FFF,2014B,0-35,0,120,N,Withdrawn,,,
626448,FFF,2014B,0-35,0,60,N,Distinction,90.33333333333333,4012.0,147.0
626469,FFF,2014B,0-35,0,120,N,Fail,82.0,294.0,22.0
626473,FFF,2014B,0-35,0,60,N,Fail,62.0,1873.0,53.0
626530,FFF,2014B,35-55,0,60,N,Fail,59.583333333333336,3515.0,71.0
626537,FFF,2014B,0-35,0,60,N,Pass,78.9,1221.0,42.0
626539,FFF,2014B,0-35,0,120,N,Withdrawn,69.33333333333333,1078.0,44.0
626644,FFF,2014B,0-35,0,60,N,Pass,78.58333333333333,1711.0,75.0
626692,FFF,2014B,0-35,0,60,N,Withdrawn,83.0,1586.0,46.0
626700,FFF,2014B,0-35,0,90,N,Withdrawn,66.33333333333333,914.0,55.0
626765,FFF,2014B,0-35,0,90,N,Pass,74.0,1771.0,43.0
626777,FFF,2014B,0-35,0,90,N,Withdrawn,,74.0,5.0
626778,FFF,2014B,35-55,0,90,N,Pass,77.16666666666667,7596.0,199.0
626801,FFF,2014B,0-35,0,60,N,Fail,71.0,3463.0,68.0
626828,FFF,2014B,35-55,0,60,N,Pass,83.25,4893.0,169.0
626875,FFF,2014B,0-35,0,60,N,Withdrawn,,,
626878,FFF,2014B,0-35,0,60,N,Pass,65.0,1724.0,88.0
626881,FFF,2014B,0-35,0,60,N,Pass,75.58333333333333,4468.0,90.0
626890,FFF,2014B,0-35,0,120,N,Pass,77.08333333333333,3988.0,108.0
626987,FFF,2014B,35-55,0,60,N,Pass,77.0,5041.0,139.0
627022,FFF,2014B,0-35,0,60,N,Pass,81.41666666666667,2098.0,104.0
627026,FFF,2014B,0-35,0,60,N,Withdrawn,80.66666666666667,1902.0,61.0
627061,FFF,2014B,0-35,0,60,N,Pass,80.75,3702.0,143.0
627067,FFF,2014B,0-35,0,60,N,Distinction,76.16666666666667,3646.0,106.0
627126,FFF,2014B,0-35,0,60,N,Fail,45.5,607.0,20.0
627145,FFF,2014B,35-55,0,60,N,Pass,67.33333333333333,3042.0,116.0
627176,FFF,2014B,0-35,0,90,N,Fail,81.57142857142857,1690.0,53.0
627238,FFF,2014B,0-35,0,60,N,Withdrawn,86.66666666666667,2380.0,76.0
627247,FFF,2014B,0-35,0,60,N,Distinction,89.5,4361.0,121.0
627280,FFF,2014B,0-35,0,90,N,Withdrawn,78.0,482.0,9.0
627307,FFF,2014B,0-35,0,90,N,Pass,79.41666666666667,2459.0,122.0
627333,FFF,2014B,35-55,0,120,N,Withdrawn,60.0,808.0,59.0
627366,FFF,2014B,0-35,0,120,Y,Withdrawn,60.0,155.0,11.0
627379,FFF,2014B,0-35,0,60,N,Withdrawn,66.0,150.0,9.0
627383,FFF,2014B,0-35,0,60,N,Withdrawn,,119.0,6.0
627395,FFF,2014B,0-35,0,120,N,Withdrawn,,23.0,1.0
627417,FFF,2014B,0-35,0,60,N,Distinction,87.0952380952381,6665.0,221.0
627442,FFF,2014B,0-35,0,60,N,Pass,55.4,1194.0,71.0
627468,FFF,2014B,0-35,0,60,N,Pass,76.44444444444444,1489.0,58.0
627521,FFF,2014B,0-35,0,60,N,Distinction,82.41666666666667,2443.0,113.0
627522,FFF,2014B,0-35,0,60,N,Withdrawn,,,
627524,FFF,2014B,0-35,0,120,N,Withdrawn,57.25,343.0,14.0
627569,FFF,2014B,0-35,0,90,N,Fail,62.0,112.0,9.0
627595,FFF,2014B,0-35,0,60,N,Pass,85.58333333333333,3852.0,169.0
627620,FFF,2014B,0-35,0,60,N,Distinction,86.91666666666667,3909.0,103.0
627622,FFF,2014B,0-35,0,60,N,Pass,70.16666666666667,2488.0,68.0
627651,FFF,2014B,0-35,0,120,Y,Withdrawn,,,
627679,FFF,2014B,35-55,0,60,N,Distinction,79.5,5460.0,166.0
627692,FFF,2014B,0-35,0,60,N,Distinction,86.08333333333333,4429.0,131.0
627717,FFF,2014B,0-35,0,90,N,Distinction,94.75,3226.0,97.0
627727,FFF,2014B,0-35,0,60,N,Withdrawn,82.0,349.0,14.0
627751,FFF,2014B,0-35,0,60,N,Withdrawn,74.0,1122.0,49.0
627808,FFF,2014B,0-35,0,120,Y,Withdrawn,92.0,1188.0,43.0
627840,FFF,2014B,35-55,0,60,N,Withdrawn,73.0,1244.0,42.0
627847,FFF,2014B,0-35,0,60,N,Withdrawn,82.0,743.0,25.0
627860,FFF,2014B,0-35,0,90,N,Pass,80.08333333333333,2149.0,82.0
627886,FFF,2014B,0-35,0,60,N,Pass,70.83333333333333,4507.0,102.0
628004,FFF,2014B,0-35,0,60,N,Pass,80.58333333333333,5358.0,105.0
628010,FFF,2014B,0-35,0,90,N,Withdrawn,,20.0,2.0
628034,FFF,2014B,55<=,0,60,N,Pass,76.52380952380952,10202.0,250.0
628038,FFF,2014B,35-55,0,90,N,Fail,60.25,1523.0,41.0
628058,FFF,2014B,0-35,0,60,N,Pass,80.5,3115.0,114.0
628098,FFF,2014B,0-35,0,60,N,Pass,73.91666666666667,2747.0,93.0
628110,FFF,2014B,0-35,0,60,N,Fail,55.0,285.0,15.0
628114,FFF,2014B,0-35,0,60,N,Pass,77.04761904761905,6051.0,196.0
628117,FFF,2014B,0-35,0,60,N,Pass,70.5,1921.0,59.0
628140,FFF,2014B,0-35,0,90,N,Pass,76.16666666666667,5837.0,199.0
628141,FFF,2014B,0-35,0,120,N,Fail,45.333333333333336,257.0,17.0
628143,FFF,2014B,0-35,0,120,N,Fail,72.0,1174.0,39.0
628152,FFF,2014B,35-55,0,60,N,Pass,89.75,3764.0,120.0
628174,FFF,2014B,0-35,0,60,N,Pass,75.0,3384.0,90.0
628296,FFF,2014B,0-35,0,120,N,Withdrawn,,8.0,2.0
628307,FFF,2014B,35-55,0,60,N,Fail,60.916666666666664,3775.0,116.0
628323,FFF,2014B,0-35,0,120,N,Withdrawn,79.0,527.0,13.0
628361,FFF,2014B,35-55,0,60,N,Distinction,95.0,11237.0,268.0
628370,FFF,2014B,0-35,0,60,N,Fail,66.66666666666667,1769.0,54.0
628443,FFF,2014B,0-35,0,60,N,Pass,83.5,1848.0,74.0
628476,FFF,2014B,0-35,0,60,N,Withdrawn,73.11111111111111,803.0,50.0
628561,FFF,2014B,0-35,0,90,N,Pass,85.33333333333333,1556.0,60.0
628666,FFF,2014B,0-35,0,120,N,Withdrawn,,,
628720,FFF,2014B,0-35,0,60,N,Pass,77.85714285714286,2374.0,68.0
628725,FFF,2014B,0-35,0,90,N,Fail,64.0,765.0,27.0
628736,FFF,2014B,0-35,0,120,N,Withdrawn,,,
628803,FFF,2014B,35-55,0,90,N,Fail,65.91666666666667,2391.0,64.0
628837,FFF,2014B,0-35,0,60,N,Fail,69.33333333333333,854.0,45.0
628841,FFF,2014B,0-35,0,120,Y,Pass,60.416666666666664,3500.0,190.0
628846,FFF,2014B,0-35,0,90,N,Withdrawn,74.06666666666666,3938.0,172.0
628925,FFF,2014B,0-35,0,60,N,Fail,70.33333333333333,3292.0,103.0
628972,FFF,2014B,0-35,0,120,N,Pass,71.16666666666667,4563.0,85.0
628978,FFF,2014B,0-35,0,120,N,Fail,49.0,144.0,9.0
628995,FFF,2014B,0-35,0,60,Y,Pass,67.25,1597.0,52.0
629022,FFF,2014B,0-35,0,60,N,Pass,71.0909090909091,1149.0,21.0
629096,FFF,2014B,0-35,0,60,N,Pass,69.05882352941177,4889.0,146.0
629119,FFF,2014B,35-55,0,60,N,Fail,94.0,205.0,8.0
629120,FFF,2014B,0-35,0,60,N,Fail,68.0,289.0,9.0
629163,FFF,2014B,0-35,0,60,N,Withdrawn,37.25,530.0,39.0
629182,FFF,2014B,35-55,0,60,N,Withdrawn,77.47058823529412,2795.0,70.0
629228,FFF,2014B,0-35,0,60,N,Withdrawn,,75.0,2.0
629231,FFF,2014B,35-55,0,90,N,Withdrawn,60.0,639.0,12.0
629244,FFF,2014B,0-35,0,60,N,Pass,83.66666666666667,2189.0,87.0
629267,FFF,2014B,0-35,0,60,N,Fail,79.22222222222223,3727.0,116.0
629291,FFF,2014B,0-35,0,60,N,Pass,96.16666666666667,9816.0,247.0
629303,FFF,2014B,0-35,0,120,N,Pass,78.0,1441.0,70.0
629386,FFF,2014B,0-35,0,60,N,Fail,77.0,817.0,45.0
629404,FFF,2014B,0-35,0,90,N,Withdrawn,,177.0,7.0
629414,FFF,2014B,0-35,0,90,N,Pass,86.16666666666667,2925.0,112.0
629459,FFF,2014B,35-55,0,60,N,Withdrawn,50.0,763.0,43.0
629522,FFF,2014B,35-55,0,60,N,Withdrawn,74.08333333333333,3760.0,84.0
629540,FFF,2014B,35-55,0,60,N,Pass,83.41666666666667,7232.0,224.0
629541,FFF,2014B,0-35,0,60,N,Pass,76.58333333333333,2797.0,62.0
629543,FFF,2014B,35-55,0,120,N,Withdrawn,,1.0,1.0
629603,FFF,2014B,0-35,0,60,N,Pass,75.33333333333333,4733.0,146.0
629613,FFF,2014B,0-35,0,90,N,Fail,50.0,421.0,21.0
629655,FFF,2014B,0-35,0,60,N,Fail,85.0,1882.0,67.0
629692,FFF,2014B,0-35,0,120,N,Pass,88.0,5152.0,112.0
629693,FFF,2014B,0-35,0,120,N,Pass,83.25,2369.0,66.0
629735,FFF,2014B,0-35,0,60,N,Withdrawn,,47.0,6.0
629739,FFF,2014B,0-35,0,60,N,Pass,82.41666666666667,1751.0,46.0
629762,FFF,2014B,0-35,0,60,N,Withdrawn,52.0,344.0,18.0
629767,FFF,2014B,35-55,0,60,N,Fail,62.666666666666664,972.0,58.0
629867,FFF,2014B,35-55,0,60,N,Fail,84.0,196.0,8.0
629873,FFF,2014B,0-35,0,60,N,Distinction,89.91666666666667,4699.0,182.0
629879,FFF,2014B,0-35,0,60,Y,Fail,60.0,393.0,17.0
629881,FFF,2014B,0-35,0,60,N,Pass,72.25,5154.0,141.0
629918,FFF,2014B,0-35,0,60,N,Fail,,211.0,6.0
629928,FFF,2014B,0-35,0,90,N,Withdrawn,82.0,5645.0,83.0
629938,FFF,2014B,0-35,0,60,N,Pass,86.33333333333333,7459.0,154.0
629993,FFF,2014B,0-35,0,60,N,Fail,77.83333333333333,2848.0,101.0
630013,FFF,2014B,0-35,0,60,N,Pass,66.47619047619048,3501.0,139.0
630015,FFF,2014B,35-55,0,60,N,Distinction,85.58333333333333,3689.0,166.0
630032,FFF,2014B,35-55,0,60,N,Withdrawn,,,
630038,FFF,2014B,0-35,0,60,N,Fail,65.0,474.0,10.0
